taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
2703,9469632,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2703/9469632,"Clark, S. 2011. Beddomeia mesibovi. The IUCN Red List of Threatened Species 2011: e.T2703A9469632. Accessed on 26 June 2026.",Beddomeia mesibovi,,VU,Unknown,,,85,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,144.95431171220687,-41.1398558505609,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2703,self,75.75152450274913,75.75152450274913,75.75152450274913,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",2703,self,Beddomeia_mesibovi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Beddomeia_mesibovi,https://www.wikidata.org/entity/Q308556,
2704,9469859,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2704/9469859,"Clark, S. 2011. Beddomeia minima. The IUCN Red List of Threatened Species 2011: e.T2704A9469859. Accessed on 26 June 2026.",Beddomeia minima,,VU,Unknown,,,170,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,147.31823356982582,-41.359018367301864,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2704,self,149.45714881653856,149.45714881653856,149.45714881653856,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",2704,self,Beddomeia_minima,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Beddomeia_minima,https://www.wikidata.org/entity/Q308730,
2711,9470374,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2711/9470374,"Clark, S. 2011. Beddomeia topsiae. The IUCN Red List of Threatened Species 2011: e.T2711A9470374. Accessed on 26 June 2026.",Beddomeia topsiae,,VU,Unknown,,,60,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,145.0137663140823,-41.01131215801941,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2711,self,52.48427443590805,52.48427443590805,52.48427443590805,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",2711,self,Beddomeia_topsiae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Beddomeia_topsiae,https://www.wikidata.org/entity/Q308914,
2713,9470828,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2713/9470828,"Clark, S. 2011. Beddomeia tumida. The IUCN Red List of Threatened Species 2011: e.T2713A9470828. Accessed on 26 June 2026.",Beddomeia tumida,,CR,Unknown,,,465,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,146.73843540794294,-41.8902023918985,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2713,self,429.1224488401837,429.1224488401837,429.1224488401837,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",2713,self,Beddomeia_tumida,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Beddomeia_tumida,https://www.wikidata.org/entity/Q308637,
2715,9471044,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2715/9471044,"Clark, S. 2011. Beddomeia waterhouseae. The IUCN Red List of Threatened Species 2011: e.T2715A9471044. Accessed on 26 June 2026.",Beddomeia waterhouseae,,VU,Unknown,,,50,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,146.29037741576042,-41.25715109500644,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2715,self,41.84149609411022,41.84149609411022,41.84149609411022,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",2715,self,Beddomeia_waterhouseae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Beddomeia_waterhouseae,https://www.wikidata.org/entity/Q309034,
2725,9472146,2009-12-18T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2725/9472146,"Haase, M. & Reischütz, P. 2010. Belgrandiella austriana. The IUCN Red List of Threatened Species 2010: e.T2725A9472146. Accessed on 26 June 2026.",Belgrandiella austriana,Ursprungs-Zwergquellschnecke,CR,Decreasing,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,15.652111183534492,47.100433176057265,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,2725,self,1081.0348133948874,1081.0348133948874,1081.0348133948874,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2725,self,Belgrandiella_austriana,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_austriana,https://www.wikidata.org/entity/Q309238,
2726,9472338,2010-02-02T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2726/9472338,"Reischütz, P. 2010. Belgrandiella fuchsi. The IUCN Red List of Threatened Species 2010: e.T2726A9472338. Accessed on 26 June 2026.",Belgrandiella fuchsi,Kugelige Zwergquellschnecke,VU,Decreasing,,,600,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,15.331453273612649,48.33417685050457,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2726,self,4527.13763868309,4527.13763868309,4527.13763868309,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2726,self,Belgrandiella_fuchsi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_fuchsi,https://www.wikidata.org/entity/Q309194,https://commons.wikimedia.org/wiki/Special:FilePath/Belgrandiella%20fuchsii1%20A%20MRKVICKA.jpg
2728,9472571,2009-12-09T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2728/9472571,"Haase, M. & Reischütz, P. 2010. Belgrandiella parreyssii. The IUCN Red List of Threatened Species 2010: e.T2728A9472571. Accessed on 26 June 2026.",Belgrandiella parreyssii,Thermen Zwergquellschnecke,CR,Decreasing,,9,9,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,16.181181316983714,48.04066741468104,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2728,self,1094.4963327826174,1094.4963327826174,1094.4963327826174,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2728,self,Belgrandiella_parreyssii,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_parreyssii,https://www.wikidata.org/entity/Q4847528,https://commons.wikimedia.org/wiki/Special:FilePath/Naturalis%20Biodiversity%20Center%20-%20RMNH.MOL.162528%20-%20Belgrandiella%20parreyssii%20%28L.%20Pfeiffer%2C%201841%29%20-%20Hydrobiidae%20-%20Mollusc%20shell.jpeg
2729,9472799,2009-12-14T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2729/9472799,"Reischütz, P. 2010. Belgrandiella styriaca. The IUCN Red List of Threatened Species 2010: e.T2729A9472799. Accessed on 26 June 2026.",Belgrandiella styriaca,Mixnitzer Zwergquellschnecke,CR,Decreasing,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,15.291256538978043,47.10329405081184,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2729,self,2148.8754291523387,2148.8754291523387,2148.8754291523387,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2729,self,Belgrandiella_styriaca,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_styriaca,https://www.wikidata.org/entity/Q307519,
2732,9473080,2009-12-15T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2732/9473080,"Reischütz, P. & Haase, M. 2010. Belgrandiella ganslmayri. The IUCN Red List of Threatened Species 2010: e.T2732A9473080. Accessed on 26 June 2026.",Belgrandiella ganslmayri,Weyer-Zwergquellschnecke,CR,Decreasing,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,14.870274911415764,47.95597538872278,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2732,self,1380.867007917323,1380.867007917323,1380.867007917323,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2732,self,Belgrandiella_ganslmayri,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_ganslmayri,https://www.wikidata.org/entity/Q307438,
2734,9473291,2010-01-29T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2734/9473291,"Reischutz, P. 2010. Belgrandiella mimula. The IUCN Red List of Threatened Species 2010: e.T2734A9473291. Accessed on 26 June 2026.",Belgrandiella mimula,Fischauer Zwergquellschnecke,CR,Decreasing,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,16.73982860818679,48.15502929388724,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2734,self,1514.0679513901405,1514.0679513901405,1514.0679513901405,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2734,self,Belgrandiella_mimula,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_mimula,https://www.wikidata.org/entity/Q307622,https://commons.wikimedia.org/wiki/Special:FilePath/Belgrandiella%20mimula%20A%20MRKVICKA.JPG
2735,9473468,2009-12-14T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2735/9473468,"Reischütz, P. 2010. Belgrandiella pelerei. The IUCN Red List of Threatened Species 2010: e.T2735A9473468. Accessed on 26 June 2026.",Belgrandiella pelerei,Haschendorfer Zwergquellschnecke,CR,Decreasing,,8,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,16.826379851527467,47.649549646878306,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2735,self,4411.892086826077,4411.892086826077,4411.892086826077,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2735,self,Belgrandiella_pelerei,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_pelerei,https://www.wikidata.org/entity/Q307966,
2737,9473668,2010-02-02T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2737/9473668,"Reischütz, P. 2010. Belgrandiella wawrai. The IUCN Red List of Threatened Species 2010: e.T2737A9473668. Accessed on 26 June 2026.",Belgrandiella wawrai,Further Zwergquellschnecke,EN,Decreasing,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,16.73982860818679,48.15502929388724,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2737,self,1514.0679513901405,1514.0679513901405,1514.0679513901405,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2737,self,Belgrandiella_wawrai,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Belgrandiella_wawrai,https://www.wikidata.org/entity/Q307982,https://commons.wikimedia.org/wiki/Special:FilePath/Belgrandiella%20wawrai%20A%20MRKVICKA.JPG
2742,86915651,2017-11-30T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2742/86915651,"Albrecht, C. & Clewing, C. 2018. Bellamya ecclesi. The IUCN Red List of Threatened Species 2018: e.T2742A86915651. Accessed on 26 June 2026.",Bellamya ecclesi,,CR,Unknown,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,True,CR,34.70201376369501,-14.089595746412591,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,2742,self,2621.825966041029,2621.825966041029,2621.825966041029,,FW_MOLLUSCS.shp,Christian Albrecht,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Christian Albrecht 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2742,self,Bellamya_ecclesi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bellamya_ecclesi,https://www.wikidata.org/entity/Q308428,
2743,120118088,2017-12-05T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2743/120118088,"Albrecht, C. & Clewing, C. 2018. Bellamya jeffreysi. The IUCN Red List of Threatened Species 2018: e.T2743A120118088. Accessed on 26 June 2026.",Bellamya jeffreysi,,CR,Unknown,,8,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,True,CR,34.32114398476898,-12.932934846804542,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2743,self,76.73230077009192,76.73230077009192,76.73230077009192,,FW_MOLLUSCS.shp,Christian Albrecht,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Christian Albrecht 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2743,self,Bellamya_jeffreysi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bellamya_jeffreysi,https://www.wikidata.org/entity/Q3319419,
2746,151151829,2019-08-18T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2746/151151829,"Van Damme, D. 2020. Bellamya liberiana. The IUCN Red List of Threatened Species 2020: e.T2746A151151829. Accessed on 26 June 2026.",Bellamya liberiana,,CR,Unknown,0-50,4,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-10.585757783552651,6.612594835960868,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,2746,self,33.773633055434445,33.773633055434445,33.773633055434445,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,2746,self,Bellamya_liberiana,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bellamya_liberiana,https://www.wikidata.org/entity/Q2842221,
