taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
5368,247968970,2011-11-04T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/5368/247968970,"Hammerson, G.A. 2023. Coregonus kiyi (amended version of 2017 assessment). The IUCN Red List of Threatened Species 2023: e.T5368A247968970. Accessed on 19 June 2026.",Coregonus kiyi,Kiyi,VU,Unknown,,,,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),True,False,VU,-87.97838588884633,47.492113364782426,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,5368,self,90037.94584744233,90037.94584744233,90037.94584744233,,SALMONIDS.shp,IUCN (International Union for Conservation of Nature) & NatureServe,2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) & NatureServe 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,5368,self,Kiyi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Kiyi,https://www.wikidata.org/entity/Q3756635,
5369,137242940,2023-11-07T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/5369/137242940,"Ford, M. 2024. Coregonus lavaretus. The IUCN Red List of Threatened Species 2024: e.T5369A137242940. Accessed on 19 June 2026.",Coregonus lavaretus,Bourget Whitefish,VU,Unknown,,44,49,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),True,False,VU,5.865428763472032,45.723609919585485,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,5369,self,38.3398203503263,38.3398203503263,38.3398203503263,,SALMONIDS.shp,MfN Berlin,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,MfN Berlin 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,5369,self,Coregonus_lavaretus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Coregonus_lavaretus,https://www.wikidata.org/entity/Q743084,https://commons.wikimedia.org/wiki/Special:FilePath/Sik%2C%20Iduns%20kokbok.jpg
5376,11125634,1996-08-01T01:00:00.000+01:00,1996,https://www.iucnredlist.org/species/5376/11125634,"Gimenez Dixon, M. 1996. Coregonus reighardi. The IUCN Red List of Threatened Species 1996: e.T5376A11125634. Accessed on 19 June 2026.",Coregonus reighardi,Shortnose Cisco,CR,,,,,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),True,False,CR,-82.33127949016445,45.02378667286485,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,5376,self,66668.66870426359,66668.66870426359,66668.66870426359,,SALMONIDS.shp,NatureServe,2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,NatureServe 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,5376,self,Shortnose_cisco,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Shortnose_cisco,https://www.wikidata.org/entity/Q869102,https://commons.wikimedia.org/wiki/Special:FilePath/Coregonus%20reighardi.png
5378,11125763,1996-08-01T01:00:00.000+01:00,1996,https://www.iucnredlist.org/species/5378/11125763,"Gimenez Dixon, M. 1996. Coregonus zenithicus. The IUCN Red List of Threatened Species 1996: e.T5378A11125763. Accessed on 19 June 2026.",Coregonus zenithicus,Shortjaw Cisco,VU,,,,,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),True,False,VU,-96.27305633694829,52.82164167353497,range_polygon,1,1,10,1,10,200,1.0,1,Extant,1,Resident,5378,self,1107220.1575984317,1107220.1575984317,1107220.1575984317,,SALMONIDS.shp,"NatureServe; Freshwater Biodiveristy Unit, IUCN (International Union for Conservation of Nature)",2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe; Freshwater Biodiveristy Unit, IUCN (International Union for Conservation of Nature) 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",5378,self,Shortjaw_cisco,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Shortjaw_cisco,https://www.wikidata.org/entity/Q306293,https://commons.wikimedia.org/wiki/Special:FilePath/FMIB%2042882%20Leucichthys%20zenithicus%20%28Jordan%20%26%20Evermann%29%20Lake%20Superior%20Longjaw%20From%20the%20type.jpeg
5379,81422722,2015-07-21T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/5379/81422722,"Smith, K. 2017. Coregonus huntsmani. The IUCN Red List of Threatened Species 2017: e.T5379A81422722. Accessed on 19 June 2026.",Coregonus huntsmani,Atlantic Whitefish,CR,Unknown,,16,74,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),True,False,CR,-65.82340410025597,43.88702815938521,range_polygon,1,1,25,2,24,200,0.9827795642397336,1,Extant,1,Resident,5379,self,2818.392392549603,2769.858447406479,2769.858447406479,,SALMONIDS.shp,IUCN (International Union for Conservation of Nature),2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,5379,self,Atlantic_whitefish,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Atlantic_whitefish,https://www.wikidata.org/entity/Q308870,https://commons.wikimedia.org/wiki/Special:FilePath/Coregonus%20huntsmani.jpg
7859,100467602,2016-11-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/7859/100467602,"Pollard, D.A., Afonso, P., Bertoncini, A.A., Fennessy, S., Francour, P. & Barreiros, J. 2018. Mycteroperca marginata. The IUCN Red List of Threatened Species 2018: e.T7859A100467602. Accessed on 26 June 2026.",Mycteroperca marginata,Dusky Grouper,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,-24.205592744449397,16.00156115161301,range_polygon,1,1,26,7,15,200,0.7239975116544638,1,Extant,1,Resident,7859,self,4682489.061952502,3390110.4292028556,3390110.4292028556,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,7859,self,Epinephelus_marginatus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Epinephelus_marginatus,https://www.wikidata.org/entity/Q192167,https://commons.wikimedia.org/wiki/Special:FilePath/Mero%20%28Epinephelus%20marginatus%29%2C%20Madeira%2C%20Portugal%2C%202019-05-31%2C%20DD%2024.jpg
7860,46909320,2016-11-21T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/7860/46909320,"Aguilar-Perera, A., Padovani-Ferreira, B. & Bertoncini, A.A. 2018. Hyporthodus nigritus. The IUCN Red List of Threatened Species 2018: e.T7860A46909320. Accessed on 26 June 2026.",Hyporthodus nigritus,Warsaw Grouper,NT,Unknown,,,,species,,[],ACTINOPTERYGII,GROUPERS,NT,Fishes (not comprehensive),True,False,NT,-84.14995828968969,25.49856069192259,range_polygon,1,2,38,4,33,200,0.6601125993450734,1,Extant,1,Resident,7860,self,1689862.196459419,1115499.3270398022,1115499.3270398022,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,7860,self,Hyporthodus_nigritus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hyporthodus_nigritus,https://www.wikidata.org/entity/Q6405661,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20nigritus.jpg
7860,46909320,2016-11-21T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/7860/46909320,"Aguilar-Perera, A., Padovani-Ferreira, B. & Bertoncini, A.A. 2018. Hyporthodus nigritus. The IUCN Red List of Threatened Species 2018: e.T7860A46909320. Accessed on 26 June 2026.",Hyporthodus nigritus,Warsaw Grouper,NT,Unknown,,,,species,,[],ACTINOPTERYGII,GROUPERS,NT,Fishes (not comprehensive),True,False,NT,-44.51742324275696,-24.07912312262334,range_polygon,2,2,38,4,2,200,0.2383942486442508,1,Extant,1,Resident,7860,self,1689862.196459419,402853.4286372667,402853.4286372667,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,7860,self,Hyporthodus_nigritus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hyporthodus_nigritus,https://www.wikidata.org/entity/Q6405661,https://commons.wikimedia.org/wiki/Special:FilePath/Epinephelus%20nigritus.jpg
7861,46909546,2016-11-21T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/7861/46909546,"Bertoncini, A.A., Ferreira, B. & Aguilar-Perera, A. 2018. Hyporthodus niveatus. The IUCN Red List of Threatened Species 2018: e.T7861A46909546. Accessed on 26 June 2026.",Hyporthodus niveatus,Snowy Grouper,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,-89.38628471319993,22.28742788837358,range_polygon,1,2,30,4,22,200,0.6279175675436831,1,Extant,1,Resident,7861,self,3108455.350825645,1951853.7227085847,1951853.7227085847,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,7861,self,雪花下美鮨,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%9B%AA%E8%8A%B1%E4%B8%8B%E7%BE%8E%E9%AE%A8,https://www.wikidata.org/entity/Q5558420,https://commons.wikimedia.org/wiki/Special:FilePath/Hyporthodus%20niveatus.jpg
7861,46909546,2016-11-21T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/7861/46909546,"Bertoncini, A.A., Ferreira, B. & Aguilar-Perera, A. 2018. Hyporthodus niveatus. The IUCN Red List of Threatened Species 2018: e.T7861A46909546. Accessed on 26 June 2026.",Hyporthodus niveatus,Snowy Grouper,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,VU,Fishes (not comprehensive),True,False,VU,-41.20287035044443,-22.700898158919433,range_polygon,2,2,30,4,6,200,0.3229528831435698,1,Extant,1,Resident,7861,self,3108455.350825645,1003884.6176721988,1003884.6176721988,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,7861,self,雪花下美鮨,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%9B%AA%E8%8A%B1%E4%B8%8B%E7%BE%8E%E9%AE%A8,https://www.wikidata.org/entity/Q5558420,https://commons.wikimedia.org/wiki/Special:FilePath/Hyporthodus%20niveatus.jpg
7862,46909843,2016-11-18T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/7862/46909843,"Sadovy, Y., Aguilar-Perera, A. & Sosa-Cordero, E. 2018. Epinephelus striatus. The IUCN Red List of Threatened Species 2018: e.T7862A46909843. Accessed on 26 June 2026.",Epinephelus striatus,Nassau Grouper,CR,Decreasing,,,,species,,[],ACTINOPTERYGII,GROUPERS,CR,Fishes (not comprehensive),True,False,CR,-76.26406040814571,18.626772640066285,range_polygon,1,1,6,3,2,200,0.9801127241781694,1,Extant,1,Resident,7862,self,2599009.512379956,2547322.2933436944,2547322.2933436944,,GROUPERS.shp,IUCN Grouper and Wrasse Specialist Group,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Grouper and Wrasse Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,7862,self,Nassau_grouper,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Nassau_grouper,https://www.wikidata.org/entity/Q943193,https://commons.wikimedia.org/wiki/Special:FilePath/2017%2C%20cuba%2C%20jardines%20aggressor%2C%20los%20indios%2C%20nassau%20grouper%20maw%20%2836883128693%29.jpg
10056,54903534,2017-03-09T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/10056/54903534,"Pollom, R. 2017. Hippocampus capensis. The IUCN Red List of Threatened Species 2017: e.T10056A54903534. Accessed on 26 June 2026.",Hippocampus capensis,Knysna Seahorse,EN,Decreasing,,27,300,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,EN,Fishes (not comprehensive),True,False,EN,22.1585934701735,-34.17673154870776,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,10056,self,285.1603892098294,285.1603892098294,285.1603892098294,,SYNGNATHIFORM_FISHES.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10056,self,Knysna_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Knysna_seahorse,https://www.wikidata.org/entity/Q2673571,https://commons.wikimedia.org/wiki/Special:FilePath/Knysna%20Seahorse%2C%20Hippocampus%20capensis.jpg
10066,20191442,2016-10-03T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/10066/20191442,"Pollom, R. 2017. Hippocampus erectus. The IUCN Red List of Threatened Species 2017: e.T10066A20191442. Accessed on 26 June 2026.",Hippocampus erectus,Lined Seahorse,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,VU,Fishes (not comprehensive),True,False,VU,-61.906764715697314,14.53785600579207,range_polygon,1,1,8,2,6,200,0.9909083444070692,1,Extant,1,Resident,10066,self,15995687.264228296,15850259.9846497,15850259.9846497,,SYNGNATHIFORM_FISHES.shp,IUCN,2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10066,self,Lined_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lined_seahorse,https://www.wikidata.org/entity/Q2578911,https://commons.wikimedia.org/wiki/Special:FilePath/Fish4280%20-%20Flickr%20-%20NOAA%20Photo%20Library.jpg
10070,54905206,2017-01-26T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/10070/54905206,"Pollom, R. 2017. Hippocampus histrix. The IUCN Red List of Threatened Species 2017: e.T10070A54905206. Accessed on 26 June 2026.",Hippocampus histrix,Thorny Seahorse,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,VU,Fishes (not comprehensive),True,False,VU,122.224418243022,10.026906335209643,range_polygon,1,1,32,3,20,200,0.8745076874096847,1,Extant,1,Resident,10070,self,14532593.97497206,12708865.149116732,12708865.149116732,,SYNGNATHIFORM_FISHES.shp,IUCN Red List of Threatened Species,2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Red List of Threatened Species 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10070,self,Spiny_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Spiny_seahorse,https://www.wikidata.org/entity/Q2047840,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus%20histrix%20%28Beige%20thorny%20seahose%29.jpg
10072,54905720,2016-12-05T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/10072/54905720,"Pollom, R. 2017. Hippocampus ingens. The IUCN Red List of Threatened Species 2017: e.T10072A54905720. Accessed on 26 June 2026.",Hippocampus ingens,Giant Seahorse,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,VU,Fishes (not comprehensive),True,False,VU,-84.67597474120154,8.893075979903148,range_polygon,1,1,6,2,3,200,0.9796321955241792,1,Extant,1,Resident,10072,self,1439333.0730951997,1410017.0184868143,1410017.0184868143,,SYNGNATHIFORM_FISHES.shp,International Union for Conservation of Nature,2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10072,self,Pacific_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pacific_seahorse,https://www.wikidata.org/entity/Q2328113,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus%20ingens%20256105643.jpg
10082,17025021,2016-10-04T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/10082/17025021,"Oliveira, T. & Pollom, R. 2017. Hippocampus reidi. The IUCN Red List of Threatened Species 2017: e.T10082A17025021. Accessed on 26 June 2026.",Hippocampus reidi,Long-snout Seahorse,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,NT,Fishes (not comprehensive),True,False,NT,-75.3262735014836,18.86661920108296,range_polygon,1,1,12,4,9,200,0.82465279523628,1,Extant,1,Resident,10082,self,3182327.0449357363,2624314.8929622658,2624314.8929622658,,SYNGNATHIFORM_FISHES.shp,"IUCN Seahorse, Pipefish & Stickleback Specialist Group",2016,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"IUCN Seahorse, Pipefish & Stickleback Specialist Group 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",10082,self,Slender_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Slender_seahorse,https://www.wikidata.org/entity/Q132985,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus%20reidi%20brasil.jpeg
10087,17252219,2012-09-06T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/10087/17252219,"Wiswedel, S. 2015. Hippocampus trimaculatus. The IUCN Red List of Threatened Species 2015: e.T10087A17252219. Accessed on 26 June 2026.",Hippocampus trimaculatus,Three-spot Seahorse,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,VU,Fishes (not comprehensive),True,False,VU,150.60906261167014,-16.898885134332115,range_polygon,1,1,19,1,19,200,1.0,1,Extant,1,Resident,10087,self,13331880.675773611,13331880.675773611,13331880.675773611,,SYNGNATHIFORM_FISHES.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10087,self,Flat-faced_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Flat-faced_seahorse,https://www.wikidata.org/entity/Q301880,https://commons.wikimedia.org/wiki/Special:FilePath/TakakuraTy.jpg
10088,46721312,2016-10-05T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/10088/46721312,"Harasti, D. & Pollom, R. 2017. Hippocampus whitei. The IUCN Red List of Threatened Species 2017: e.T10088A46721312. Accessed on 26 June 2026.",Hippocampus whitei,White's Seahorse,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,SYNGNATHIFORM_FISHES,EN,Fishes (not comprehensive),True,False,EN,153.9203223356622,-29.19846688831524,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,10088,self,128427.89111714126,128427.89111714126,128427.89111714126,,SYNGNATHIFORM_FISHES.shp,"IUCN Seahorse, Pipefish & Stickleback Specialist Group",2017,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"IUCN Seahorse, Pipefish & Stickleback Specialist Group 2017. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",10088,self,New_Holland_seahorse,en,en.wikipedia.org,https://en.wikipedia.org/wiki/New_Holland_seahorse,https://www.wikidata.org/entity/Q301403,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus%20whitei%202.jpg
