SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22692046,22180,Cranes,Balearica regulorum,Grey Crowned Crane,EN,False,False,False,True,False,Not a migrant,True,True,False,0,A2bcd+4bcd,6070000,20100-24600,estimated,Decreasing,estimated
22692039,22190,Cranes,Balearica pavonina,Black Crowned Crane,VU,False,False,False,True,False,Not a migrant,True,True,False,0,A2bcd,6510000,44000-74000,suspected,Decreasing,suspected
22692053,22200,Cranes,Leucogeranus leucogeranus,Siberian Crane,CR,False,False,False,True,False,Full migrant,True,True,False,0,A3bcd,2290000,Unknown,estimated,Decreasing,suspected
22692129,22210,Cranes,Bugeranus carunculatus,Wattled Crane,VU,False,False,False,True,False,Not a migrant,True,True,False,0,A2acde+3cde+4acde,7270000,6000-6300,estimated,Decreasing,estimated
22692109,22220,Cranes,Anthropoides paradiseus,Blue Crane,VU,False,False,False,True,False,Not a migrant,True,True,False,0,A3cde+4cde,1890000,17000-30000,suspected,Decreasing,suspected
22692064,22260,Cranes,Grus antigone,Sarus Crane,VU,False,False,False,True,False,Full migrant,True,True,False,0,A2bcde+4bcde,13065000,"15000-17500,16000",estimated,Decreasing,estimated
22692151,22310,Cranes,Grus monacha,Hooded Crane,VU,False,False,False,True,False,Full migrant,True,True,True,0,"""B2ab(ii,iii,iv)""",2670000,9750-13000,estimated,Increasing,estimated
22691900,22340,Bustards,Otis tarda,Great Bustard,EN,False,False,False,False,True,Full migrant,True,False,False,0,A3cd+4cd,15300000,29600-33000,estimated,Decreasing,estimated
22728245,22350,Bustards,Chlamydotis undulata,African Houbara,VU,False,False,False,False,True,Nomadic,True,False,False,0,A2cd+3cd+4cd,3440000,Unknown,suspected,Decreasing,inferred
22733562,22360,Bustards,Chlamydotis macqueenii,Asian Houbara,VU,False,False,False,False,True,Full migrant,True,False,False,0,A4acd,13200000,33000-67000,estimated,Decreasing,inferred
22691910,22400,Bustards,Neotis ludwigii,Ludwig's Bustard,EN,False,False,False,False,True,Nomadic,True,False,False,0,A3bcd,1630000,70000-335000,estimated,Decreasing,inferred
22691905,22410,Bustards,Neotis denhami,Denham's Bustard,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+3bcd+4bcd,20700000,Unknown,not applicable,Decreasing,inferred
22691914,22430,Bustards,Neotis nuba,Nubian Bustard,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+4cd,1008000,Unknown,not applicable,Decreasing,inferred
22691924,22440,Bustards,Ardeotis arabs,Arabian Bustard,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,8680000,Unknown,not applicable,Decreasing,suspected
22691928,22450,Bustards,Ardeotis kori,Kori Bustard,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2bcd+4bcd,8710000,Unknown,not applicable,Decreasing,suspected
22691932,22460,Bustards,Ardeotis nigriceps,Great Indian Bustard,CR,False,False,False,False,True,Not a migrant,True,False,False,0,A2a+4acd; C1,12500000,50-249,estimated,Decreasing,estimated
22691991,22550,Bustards,Heterotetrax humilis,Little Brown Bustard,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+4cd,538000,Unknown,not applicable,Decreasing,suspected
22691975,22560,Bustards,Afrotis afra,Southern Black Bustard,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+4bc,337000,Unknown,not applicable,Decreasing,suspected
22692000,22590,Bustards,Eupodotis caerulescens,Blue Bustard,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3c; C1,356000,8000-10000,estimated,Decreasing,suspected
22688359,22800,Turacos,Tauraco ruspolii,Ruspoli's Turaco,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2ce; C2a(ii),26800,2500-9999,suspected,Decreasing,inferred
22688340,22810,Turacos,Tauraco bannermani,Bannerman's Turaco,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"""B1b(i,ii,iii,v); C2a(i)""",5600,4800-14000,estimated,Decreasing,inferred
22688387,22860,Turacos,Musophaga violacea,Violet Turaco,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,2990000,Unknown,not applicable,Decreasing,inferred
22697847,22910,Loons/Divers,Gavia adamsii,Yellow-billed Loon,NT,False,False,True,True,False,Full migrant,True,True,True,0,A2d+3d+4d; C1,12000000,11000-21000,estimated,Decreasing,suspected
22697752,22930,Penguins,Aptenodytes forsteri,Emperor Penguin,NT,False,False,True,False,False,Full migrant,True,False,True,0,A3c,11600000,Unknown,estimated,Decreasing,suspected
22697793,22980,Penguins,Eudyptes chrysolophus,Macaroni Penguin,VU,False,False,True,False,False,Full migrant,True,False,True,7400,A2bce+3bce+4bce,18700000,Unknown,estimated,Decreasing,estimated
22734408,22990,Penguins,Eudyptes moseleyi,Northern Rockhopper Penguin,EN,False,False,True,False,False,Full migrant,False,False,True,250,A2acde+3cde+4acde,1840000,413700,estimated,Decreasing,estimated
22735250,23000,Penguins,Eudyptes chrysocome,Southern Rockhopper Penguin,VU,False,False,True,False,False,Full migrant,False,False,True,3640,A2abcde+3bcde+4abcde,13100000,2500000,estimated,Decreasing,inferred
22697789,23010,Penguins,Eudyptes sclateri,Erect-crested Penguin,EN,False,False,True,False,False,Full migrant,True,False,True,136,"A2b; B1ab(ii,v)+2ab(ii,v)",1300,150000,estimated,Decreasing,estimated
22697776,23020,Penguins,Eudyptes pachyrhynchus,Fiordland Penguin,NT,False,False,True,False,False,Full migrant,True,False,True,608,A2bce+3bce+4bce; B2b(v),85500,12500-50000,estimated,Decreasing,suspected
22697782,23030,Penguins,Eudyptes robustus,Snares Penguin,VU,False,False,True,False,False,Full migrant,True,False,True,1,D2,15,63000,estimated,Stable,estimated
22697800,23070,Penguins,Megadyptes antipodes,Yellow-eyed Penguin,EN,False,False,True,False,False,Not a migrant,True,False,True,0,A2ade+4abde,395000,2600-3000,estimated,Decreasing,inferred
22697810,23090,Penguins,Spheniscus demersus,African Penguin,CR,False,False,True,False,False,Not a migrant,True,False,True,0,A3bce+4bce,449000,19800,estimated,Decreasing,estimated
22697817,23110,Penguins,Spheniscus humboldti,Humboldt Penguin,VU,False,False,True,False,False,Full migrant,True,False,True,0,A2bcde+3bcde+4bcde,2710000,23800,estimated,Decreasing,inferred
22697825,23120,Penguins,Spheniscus mendiculus,Galapagos Penguin,EN,False,False,True,False,False,Not a migrant,True,False,True,90,"A2abce; B2ab(iii,v); C2a(ii)",15500,1200,estimated,Decreasing,estimated
22728808,23220,Southern Storm-petrels,Fregetta maoriana,New Zealand Storm-petrel,CR,False,False,True,False,False,Unknown,True,False,True,0,D,1690000,1-49,estimated,Unknown,not applicable
22698471,23240,Southern Storm-petrels,Nesofregetta fuliginosa,Polynesian Storm-petrel,EN,False,False,True,False,False,Full migrant,True,False,True,500,C2a(i),32000000,250-999,estimated,Decreasing,estimated
22735624,23280,Northern Storm-petrels,Hydrobates monteiroi,Monteiro's Storm-petrel,VU,False,False,True,False,False,Not a migrant,True,False,True,1,D1+2,739000,250-999,estimated,Stable,suspected
22698548,23290,Northern Storm-petrels,Hydrobates matsudairae,Matsudaira's Storm-petrel,VU,False,False,True,False,False,Full migrant,True,False,True,0,D2,270,Unknown,estimated,Unknown,
22698562,23310,Northern Storm-petrels,Hydrobates homochroa,Ashy Storm-petrel,EN,False,False,True,False,False,Full migrant,True,False,True,1300,A2ce+3ce,434000,3500-6700,estimated,Decreasing,estimated
132450926,23340,Northern Storm-petrels,Hydrobates socorroensis,Townsend's Storm-petrel,EN,False,False,True,False,False,Full migrant,True,False,True,12,B2ab(v),4950000,2500-9999,estimated,Decreasing,inferred
132441735,23350,Northern Storm-petrels,Hydrobates cheimomnestes,Ainley's Storm-petrel,VU,False,False,True,False,False,Full migrant,True,False,True,0,D2,6310000,2500-9999,suspected,Stable,suspected
132438298,23360,Northern Storm-petrels,Hydrobates leucorhous,Leach's Storm-petrel,VU,False,False,True,False,False,Full migrant,True,False,True,0,A2bce+3bce+4bce,337000000,6700000-8300000,estimated,Decreasing,estimated
22698520,23370,Northern Storm-petrels,Hydrobates monorhis,Swinhoe's Storm-petrel,NT,False,False,True,False,False,Full migrant,True,False,True,0,A3ce,36000000,65000 - 260000,estimated,Stable,suspected
22698530,23380,Northern Storm-petrels,Hydrobates macrodactylus,Guadalupe Storm-petrel,CR,True,False,True,False,False,Full migrant,True,False,True,0,D,1,1-49,estimated,Unknown,
22698543,23400,Northern Storm-petrels,Hydrobates markhami,Markham's Storm-petrel,NT,False,False,True,False,False,Full migrant,True,False,True,0,"B2ab(iii,v)",14000000,100000-120000,estimated,Decreasing,suspected
22698567,23420,Northern Storm-petrels,Hydrobates hornbyi,Ringed Storm-petrel,NT,False,False,True,False,False,Not a migrant,True,False,True,2000,B2b(iii),2560000,500000-800000,estimated,Decreasing,suspected
22728323,23460,Albatrosses,Diomedea sanfordi,Northern Royal Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,8,"A4bc; B2ab(iii,v)",115000000,17000,estimated,Decreasing,estimated
22698314,23470,Albatrosses,Diomedea epomophora,Southern Royal Albatross,VU,False,False,True,False,False,Full migrant,True,False,True,750,D2,98600000,27200,estimated,Stable,estimated
22698305,23480,Albatrosses,Diomedea exulans,Snowy Albatross,VU,False,False,True,False,False,Full migrant,True,False,True,1900,A4bd,128000000,20100,estimated,Decreasing,estimated
22728318,23490,Albatrosses,Diomedea antipodensis,Antipodean Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,670,A4bde,47000000,50000,estimated,Decreasing,estimated
22698310,23500,Albatrosses,Diomedea amsterdamensis,Amsterdam Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,7,D,11900000,92,observed,Increasing,suspected
22728364,23510,Albatrosses,Diomedea dabbenena,Tristan Albatross,CR,False,False,True,False,False,Full migrant,True,False,True,80,A4ade,54900000,3400-4800,estimated,Decreasing,estimated
22698431,23590,Albatrosses,Phoebetria fusca,Sooty Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,1900,A4bd,76200000,21234-28656,estimated,Decreasing,suspected
22698448,23600,Albatrosses,Phoebetria palpebrata,Light-mantled Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,0,A4bd,100000000,58000,estimated,Decreasing,suspected
22698320,23610,Albatrosses,Phoebastria irrorata,Waved Albatross,CR,False,False,True,False,False,Full migrant,True,False,True,9,B2ab(v),2280000,Unknown,estimated,Decreasing,estimated
22698350,23620,Albatrosses,Phoebastria nigripes,Black-footed Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,29,A3cd,94100000,139800,estimated,Increasing,estimated
22698365,23630,Albatrosses,Phoebastria immutabilis,Laysan Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,3500,A4bd,49000000,1600000,estimated,Stable,estimated
22698335,23640,Albatrosses,Phoebastria albatrus,Short-tailed Albatross,VU,False,False,True,False,False,Full migrant,True,False,True,9,D2,53700000,1734,estimated,Increasing,estimated
22698425,23650,Albatrosses,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,80,A4bd; B2ab(v),29100000,35000-73500,estimated,Decreasing,estimated
22728372,23660,Albatrosses,Thalassarche carteri,Indian Yellow-nosed Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,1400,A4bde,43600000,82000,estimated,Decreasing,estimated
22698398,23670,Albatrosses,Thalassarche chrysostoma,Grey-headed Albatross,EN,False,False,True,False,False,Full migrant,True,False,True,1800,A4bd,107000000,250000,estimated,Decreasing,estimated
22728349,23690,Albatrosses,Thalassarche impavida,Campbell Albatross,VU,False,False,True,False,False,Full migrant,True,False,True,13,D2,36100000,43296,estimated,Increasing,estimated
22728328,23700,Albatrosses,Thalassarche bulleri,Buller's Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,4,D2,58400000,50000-99999,estimated,Stable,estimated
22729604,23710,Albatrosses,Thalassarche cauta,Shy Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,12,A3ce,8800,"29800-33400, 31600",estimated,Stable,estimated
22729609,23720,Albatrosses,Thalassarche steadi,White-capped Albatross,NT,False,False,True,False,False,Full migrant,True,False,True,540,A4de,114000000,203600,estimated,Decreasing,suspected
22698393,23730,Albatrosses,Thalassarche eremita,Chatham Albatross,VU,False,False,True,False,False,Full migrant,True,False,True,1,D2,59100000,11000,estimated,Stable,estimated
22698388,23740,Albatrosses,Thalassarche salvini,Salvin's Albatross,VU,False,False,True,False,False,Full migrant,True,False,True,1,D2,142000000,79990,estimated,Unknown,
104062579,23880,"Petrels, Shearwaters",Pachyptila macgillivrayi,MacGillivray's Prion,CR,False,False,True,False,False,Full migrant,True,False,True,0,A3be+4be,0,48300-2421480,estimated,Decreasing,inferred
22697970,23960,"Petrels, Shearwaters",Pterodroma leucoptera,White-winged Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,20,"B2ab(ii,v); D2",152000000,2000-14000,estimated,Decreasing,suspected
22697987,23970,"Petrels, Shearwaters",Pterodroma brevipes,Collared Petrel,VU,False,False,True,False,False,Not a migrant,True,False,True,140,C2a(i);D1,35100000,670-6700,estimated,Decreasing,inferred
22697990,23980,"Petrels, Shearwaters",Pterodroma defilippiana,Masatierra Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,9,D2,1900000,5554,estimated,Stable,suspected
22697997,23990,"Petrels, Shearwaters",Pterodroma longirostris,Stejneger's Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,13,D2,56600000,262000,estimated,Decreasing,suspected
22697975,24000,"Petrels, Shearwaters",Pterodroma cookii,Cook's Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,320,A2e; D2,139000000,670000,estimated,Increasing,suspected
22697984,24010,"Petrels, Shearwaters",Pterodroma pycrofti,Pycroft's Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,160,D2,98900000,12000-22000,estimated,Increasing,observed
22697949,24040,"Petrels, Shearwaters",Pterodroma axillaris,Chatham Islands Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,2,A2be+4be; D2,46200000,1100,estimated,Increasing,estimated
22698005,24080,"Petrels, Shearwaters",Pterodroma arminjoniana,Trindade Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,11,D2,139000000,2260,suspected,Stable,suspected
22728442,24100,"Petrels, Shearwaters",Pterodroma atrata,Henderson Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,76,B2ab(v),9820000,Unknown,estimated,Decreasing,suspected
22698001,24110,"Petrels, Shearwaters",Pterodroma alba,Phoenix Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,460,"A2bce; B2ab(ii,iv,v)",28800000,20000-30000,estimated,Decreasing,inferred
22698035,24120,"Petrels, Shearwaters",Pterodroma baraui,Barau's Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,16,B2ab(v),31300000,30000-40000,estimated,Decreasing,suspected
22697963,24130,"Petrels, Shearwaters",Pterodroma inexpectata,Mottled Petrel,NT,False,False,True,False,False,Full migrant,True,False,True,912,B2b(iv); D2,175000000,Unknown,estimated,Decreasing,suspected
22698017,24140,"Petrels, Shearwaters",Pterodroma sandwichensis,Hawaiian Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,370,A3bce+4bce,22000000,7500-16600,estimated,Decreasing,estimated
22698020,24150,"Petrels, Shearwaters",Pterodroma phaeopygia,Galapagos Petrel,CR,False,False,True,False,False,Full migrant,True,False,True,220,A2bce,16800000,6000-15000,estimated,Decreasing,estimated
22697957,24160,"Petrels, Shearwaters",Pterodroma cervicalis,White-necked Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,1,D2,75800000,100000,unknown,Increasing,suspected
22698030,24170,"Petrels, Shearwaters",Pterodroma externa,Juan Fernandez Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,13,D2,45400000,Unknown,estimated,Stable,suspected
22698088,24190,"Petrels, Shearwaters",Pterodroma cahow,Bermuda Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,1,D,17500000,196,estimated,Increasing,observed
22698092,24200,"Petrels, Shearwaters",Pterodroma hasitata,Black-capped Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,20,"B2ab(ii,iii,v)",9060000,1000-2000,estimated,Decreasing,estimated
22698097,24210,"Petrels, Shearwaters",Pterodroma caribbaea,Jamaican Petrel,CR,True,False,True,False,False,Full migrant,True,False,True,0,D,1,1-49,estimated,Unknown,
22728011,24220,"Petrels, Shearwaters",Pterodroma feae,Cape Verde Petrel,NT,False,False,True,False,False,Not a migrant,True,False,True,2600,D2,19200000,1000-2000,estimated,Unknown,observed
22736135,24230,"Petrels, Shearwaters",Pterodroma deserta,Desertas Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,20,D1+2,61500000,250-999,estimated,Stable,estimated
22698062,24240,"Petrels, Shearwaters",Pterodroma madeira,Zino's Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,12,D,36900000,160,estimated,Stable,estimated
22698049,24250,"Petrels, Shearwaters",Pterodroma magentae,Magenta Petrel,CR,False,False,True,False,False,Full migrant,True,False,True,2,A2ce,1850000,80-100,estimated,Increasing,estimated
22698084,24260,"Petrels, Shearwaters",Pterodroma incerta,Atlantic Petrel,EN,False,False,True,False,False,Full migrant,True,False,True,64,B2ab(v),23300000,1800000,estimated,Decreasing,inferred
22698159,24350,"Petrels, Shearwaters",Procellaria cinerea,Grey Petrel,NT,False,False,True,False,False,Full migrant,True,False,True,0,A2de+3de+4de,146000000,151500,estimated,Decreasing,suspected
22698140,24360,"Petrels, Shearwaters",Procellaria aequinoctialis,White-chinned Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,3300,A4bcde,173000000,3000000,estimated,Decreasing,inferred
22728437,24370,"Petrels, Shearwaters",Procellaria conspicillata,Spectacled Petrel,VU,False,False,True,False,False,Full migrant,True,False,True,9,D2,13700000,20000,estimated,Increasing,estimated
